Filename:  P:\FYS-1320-compton-data\105.mca
Description:  
TimeStamp:  03/09/2017 11:59:35

Calibration Information
Label:  Channel
Channel	Value
1261	0
1262	0
1263	0
1264	0
1265	0
1266	1
1267	2
1268	3
1269	2
1270	4
1271	5
1272	7
1273	3
1274	3
1275	5
1276	2
1277	9
1278	1
1279	5
1280	6
1281	3
1282	3
1283	8
1284	2
1285	2
1286	2
1287	2
1288	2
1289	3
1290	1
1291	3
1292	2
1293	1
1294	0
1295	3
1296	0
1297	2
1298	1
1299	0
1300	4
1301	0
1302	3
1303	5
1304	1
1305	2
1306	2
1307	1
1308	1
1309	1
1310	1
1311	1
1312	1
1313	1
1314	1
1315	3
1316	0
1317	4
1318	0
1319	2
1320	1
1321	0
1322	2
1323	2
1324	2
1325	0
1326	4
1327	1
1328	3
1329	2
1330	0
1331	1
1332	4
1333	0
1334	4
1335	1
1336	1
1337	2
1338	5
1339	1
1340	3
1341	1
1342	0
1343	1
1344	1
1345	1
1346	1
1347	1
1348	1
1349	3
1350	1
1351	0
1352	1
1353	0
1354	1
1355	1
1356	0
1357	0
1358	0
1359	2
1360	2
1361	1
1362	1
1363	3
1364	2
1365	0
1366	1
1367	2
1368	0
1369	0
1370	1
1371	1
1372	0
1373	1
1374	3
1375	1
1376	2
1377	0
1378	1
1379	0
1380	0
1381	4
1382	1
1383	2
1384	2
1385	1
1386	4
1387	3
1388	1
1389	0
1390	0
1391	5
1392	1
1393	0
1394	0
1395	3
1396	1
1397	0
1398	0
1399	1
1400	3
1401	2
1402	1
1403	1
1404	1
1405	2
1406	0
1407	0
1408	3
1409	4
1410	3
1411	1
1412	2
1413	2
1414	8
1415	7
1416	9
1417	12
1418	11
1419	17
1420	23
1421	17
1422	19
1423	25
1424	31
1425	31
1426	27
1427	21
1428	27
1429	41
1430	33
1431	24
1432	37
1433	28
1434	27
1435	36
1436	31
1437	46
1438	33
1439	35
1440	40
1441	49
1442	57
1443	54
1444	35
1445	50
1446	50
1447	44
1448	49
1449	28
1450	34
1451	18
1452	10
1453	12
1454	18
1455	6
1456	10
1457	4
1458	6
1459	4
1460	2
1461	2
1462	2
1463	1
1464	4
1465	0
1466	2
1467	1
1468	0
1469	0
1470	1
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	1
1486	0
1487	1
1488	0
1489	0
1490	2
1491	0
1492	0
1493	1
1494	0
1495	1
1496	0
1497	0
1498	1
1499	2
1500	1
1501	1
1502	0
1503	0
1504	2
1505	2
1506	0
1507	1
1508	0
1509	0
1510	1
1511	0
1512	0
1513	1
1514	0
1515	0
1516	1
1517	1
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	1
1532	0
1533	0
1534	0
1535	1
1536	1
1537	0
1538	0
1539	0
1540	1
1541	0
1542	0
1543	0
1544	1
1545	0
1546	0
1547	0
1548	0
1549	0
1550	1
1551	0
1552	0
1553	0
1554	0
1555	0
1556	2
1557	0
1558	1
1559	0
1560	0
1561	0
1562	0
1563	1
1564	0
1565	1
1566	0
1567	0
1568	0
1569	0
1570	1
1571	0
1572	0
1573	0
1574	1
1575	0
1576	0
1577	1
1578	0
1579	0
1580	2
1581	0
1582	0
1583	1
1584	1
1585	0
1586	1
1587	0
1588	0
1589	0
1590	0
1591	0
1592	1
1593	0
1594	0
1595	0
1596	0
1597	0
1598	1
1599	1
1600	1
1601	1
1602	0
1603	0
1604	0
1605	1
1606	0
1607	1
1608	1
1609	0
1610	0
1611	1
1612	1
1613	2
1614	0
1615	1
1616	3
1617	1
1618	0
1619	4
1620	5
1621	3
1622	9
1623	3
1624	8
1625	10
1626	5
1627	10
1628	12
1629	4
1630	12
1631	11
1632	12
1633	6
1634	6
1635	8
1636	7
1637	2
1638	9
1639	2
1640	3
1641	6
1642	3
1643	1
1644	1
1645	1
1646	0
1647	0
1648	1
1649	1
1650	1
1651	0
1652	1
1653	2
1654	0
1655	1
1656	0
1657	3
1658	1
1659	1
1660	0
1661	1
1662	0
1663	5
1664	3
1665	1
1666	2
1667	4
1668	2
1669	4
1670	4
1671	2
1672	0
1673	0
1674	2
1675	0
1676	1
1677	1
1678	2
1679	2
1680	1
1681	2
1682	2
1683	0
1684	0
1685	2
1686	2
1687	0
1688	1
1689	0
1690	0
1691	1
1692	0
1693	0
1694	1
1695	0
1696	0
1697	0
1698	0
1699	1
1700	0
1701	1
1702	0
1703	0
1704	1
1705	0
1706	3
1707	2
1708	1
1709	0
1710	0
1711	1
1712	0
1713	3
1714	4
1715	0
1716	0
1717	1
1718	0
1719	0
1720	0
1721	0
1722	0
1723	1
1724	0
1725	1
1726	0
1727	3
1728	1
1729	0
1730	1
1731	0
1732	0
1733	0
1734	0
1735	0
1736	2
1737	0
1738	2
1739	0
1740	0
1741	1
1742	1
1743	0
1744	0
1745	0
1746	1
1747	0
1748	2
1749	2
1750	2
1751	0
1752	0
1753	3
1754	0
1755	1
1756	2
1757	1
1758	0
1759	0
1760	1
1761	0
1762	2
1763	2
1764	0
1765	1
1766	0
1767	0
1768	0
1769	0
1770	2
1771	0
1772	0
1773	0
1774	0
1775	1
1776	2
1777	2
1778	1
1779	1
1780	0
1781	0
1782	1
1783	0
1784	1
1785	0
1786	2
1787	1
1788	1
1789	2
1790	0
1791	2
1792	0
1793	1
1794	1
1795	0
1796	1
1797	0
1798	0
1799	2
1800	0
1801	0
1802	2
1803	0
1804	0
1805	0
1806	0
1807	0
1808	1
1809	1
1810	0
1811	0
1812	2
1813	1
1814	0
1815	1
1816	2
1817	1
1818	1
1819	1
1820	1
1821	4
1822	0
1823	1
1824	0
1825	2
1826	0
1827	3
1828	1
1829	1
1830	2
1831	1
1832	1
1833	1
1834	3
1835	1
1836	2
1837	2
1838	1
1839	1
1840	1
1841	1
1842	0
1843	4
1844	0
1845	2
1846	2
1847	2
1848	3
1849	0
1850	1
1851	1
1852	1
1853	1
1854	3
1855	1
1856	1
1857	1
1858	3
1859	1
1860	0
1861	1
1862	2
1863	4
1864	0
1865	1
1866	1
1867	1
1868	1
1869	1
1870	3
1871	0
1872	0
1873	1
1874	0
1875	2
1876	3
1877	0
1878	3
1879	0
1880	0
1881	1
1882	2
1883	2
1884	2
1885	3
1886	1
1887	1
1888	4
1889	1
1890	3
1891	2
1892	3
1893	3
1894	1
1895	2
1896	1
1897	3
1898	1
1899	2
1900	2
1901	4
1902	1
1903	2
1904	3
1905	2
1906	1
1907	2
1908	1
1909	2
1910	0
1911	3
1912	2
1913	5
1914	1
1915	2
1916	2
1917	1
1918	3
1919	2
1920	1
1921	3
1922	2
1923	5
1924	3
1925	1
1926	3
1927	6
1928	3
1929	4
1930	3
1931	4
1932	1
1933	4
1934	2
1935	2
1936	2
1937	3
1938	3
1939	2
1940	5
1941	5
1942	4
1943	4
1944	2
1945	2
1946	3
1947	1
1948	1
1949	7
1950	3
1951	5
1952	5
1953	2
1954	2
1955	2
1956	2
1957	1
1958	1
1959	3
1960	3
1961	5
1962	3
1963	4
1964	2
1965	1
1966	0
1967	6
1968	4
1969	1
1970	0
1971	7
1972	1
1973	2
1974	5
1975	5
1976	1
1977	4
1978	3
1979	3
1980	2
1981	2
1982	3
1983	2
1984	4
1985	2
1986	4
1987	2
1988	6
1989	3
1990	2
1991	2
1992	2
1993	1
1994	4
1995	2
1996	2
1997	4
1998	2
1999	3
2000	7
2001	1
2002	1
2003	2
2004	4
2005	4
2006	6
2007	4
2008	4
2009	2
2010	1
2011	4
2012	1
2013	4
2014	4
2015	4
2016	2
2017	5
2018	3
2019	2
2020	3
2021	2
2022	5
2023	6
2024	5
2025	5
2026	3
2027	9
2028	2
2029	7
2030	5
2031	4
2032	4
2033	5
2034	3
2035	7
2036	7
2037	4
2038	5
2039	1
2040	4
2041	3
2042	4
2043	1
2044	2
2045	2
2046	4
2047	6
2048	6
2049	2
2050	4
2051	4
2052	2
2053	4
2054	2
2055	6
2056	6
2057	2
2058	4
2059	5
2060	4
2061	6
2062	3
2063	4
2064	4
2065	6
2066	4
2067	3
2068	1
2069	5
2070	3
2071	1
2072	4
2073	4
2074	3
2075	3
2076	8
2077	2
2078	2
2079	7
2080	5
2081	8
2082	3
2083	3
2084	2
2085	7
2086	3
2087	2
2088	6
2089	5
2090	2
2091	4
2092	3
2093	2
2094	2
2095	0
2096	7
2097	3
2098	3
2099	0
2100	4
2101	6
2102	1
2103	2
2104	4
2105	2
2106	2
2107	2
2108	7
2109	7
2110	1
2111	5
2112	4
2113	4
2114	1
2115	3
2116	3
2117	2
2118	3
2119	4
2120	5
2121	4
2122	5
2123	6
2124	6
2125	2
2126	3
2127	5
2128	3
2129	4
2130	2
2131	5
2132	5
2133	1
2134	2
2135	4
2136	1
2137	2
2138	3
2139	4
2140	4
2141	4
2142	5
2143	2
2144	4
2145	2
2146	2
2147	4
2148	6
2149	3
2150	1
2151	6
2152	5
2153	1
2154	10
2155	6
2156	6
2157	3
2158	3
2159	1
2160	4
2161	2
2162	6
2163	7
2164	5
2165	5
2166	5
2167	5
2168	3
2169	4
2170	3
2171	4
2172	6
2173	5
2174	6
2175	5
2176	4
2177	4
2178	3
2179	6
2180	2
2181	8
2182	8
2183	4
2184	5
2185	9
2186	7
2187	8
2188	4
2189	8
2190	2
2191	6
2192	3
2193	6
2194	3
2195	4
2196	6
2197	3
2198	7
2199	8
2200	3
2201	3
2202	5
2203	3
2204	8
2205	6
2206	7
2207	4
2208	9
2209	7
2210	6
2211	8
2212	3
2213	5
2214	6
2215	8
2216	5
2217	4
2218	5
2219	4
2220	12
2221	4
2222	9
2223	7
2224	14
2225	5
2226	5
2227	14
2228	3
2229	7
2230	8
2231	9
2232	7
2233	5
2234	9
2235	8
2236	11
2237	9
2238	9
2239	8
2240	6
2241	9
2242	11
2243	12
2244	10
2245	10
2246	13
2247	10
2248	7
2249	10
2250	13
2251	14
2252	8
2253	14
2254	14
2255	15
2256	5
2257	14
2258	17
2259	16
2260	10
2261	10
2262	17
2263	13
2264	20
2265	14
2266	12
2267	8
2268	12
2269	17
2270	14
2271	16
2272	16
2273	17
2274	18
2275	19
2276	13
2277	19
2278	17
2279	20
2280	25
2281	19
2282	26
2283	26
2284	22
2285	23
2286	26
2287	25
2288	19
2289	30
2290	30
2291	23
2292	24
2293	23
2294	20
2295	22
2296	27
2297	23
2298	31
2299	23
2300	25
2301	26
2302	25
2303	28
2304	37
2305	18
2306	21
2307	28
2308	32
2309	30
2310	26
2311	28
2312	30
2313	37
2314	41
2315	37
2316	23
2317	29
2318	32
2319	34
2320	33
2321	39
2322	33
2323	35
2324	38
2325	38
2326	37
2327	30
2328	27
2329	35
2330	29
2331	44
2332	37
2333	36
2334	33
2335	25
2336	29
2337	26
2338	39
2339	34
2340	32
2341	35
2342	29
2343	30
2344	24
2345	26
2346	29
2347	25
2348	30
2349	34
2350	23
2351	17
2352	24
2353	23
2354	15
2355	25
2356	28
2357	17
2358	26
2359	18
2360	21
2361	20
2362	12
2363	13
2364	21
2365	23
2366	21
2367	12
2368	17
2369	21
2370	13
2371	22
2372	19
2373	21
2374	12
2375	13
2376	19
2377	20
2378	17
2379	11
2380	14
2381	14
2382	16
2383	16
2384	7
2385	8
2386	9
2387	12
2388	13
2389	12
2390	13
2391	15
2392	8
2393	13
2394	17
2395	13
2396	11
2397	11
2398	13
2399	9
2400	7
2401	11
2402	16
2403	8
2404	17
2405	10
2406	11
2407	5
2408	8
2409	8
2410	6
2411	8
2412	7
2413	7
2414	10
2415	10
2416	11
2417	9
2418	8
2419	6
2420	5
2421	5
2422	8
2423	13
2424	8
2425	7
2426	7
2427	7
2428	11
2429	8
2430	7
2431	6
2432	7
2433	6
2434	7
2435	10
2436	6
2437	8
2438	3
2439	10
2440	2
2441	15
2442	4
2443	6
2444	3
2445	6
2446	7
2447	8
2448	2
2449	5
2450	8
2451	3
2452	4
2453	3
2454	2
2455	1
2456	5
2457	7
2458	4
2459	5
2460	3
2461	3
2462	4
2463	2
2464	5
2465	5
2466	3
2467	4
2468	7
2469	3
2470	7
2471	2
2472	3
2473	4
2474	2
2475	4
2476	4
2477	4
2478	4
2479	2
2480	5
2481	4
2482	0
2483	6
2484	1
2485	2
2486	3
2487	3
2488	4
2489	6
2490	3
2491	3
2492	0
2493	6
2494	3
2495	1
2496	3
2497	2
2498	0
2499	1
2500	1
2501	0
2502	3
2503	0
2504	0
2505	1
2506	2
2507	1
2508	3
2509	1
2510	1
2511	3
2512	2
2513	1
2514	3
2515	1
2516	3
2517	2
2518	4
2519	2
2520	0
2521	3
2522	1
2523	2
2524	1
2525	1
2526	1
2527	1
2528	2
2529	3
2530	2
2531	0
2532	0
2533	3
2534	2
2535	1
2536	2
2537	0
2538	0
2539	0
2540	0
2541	3
2542	3
2543	2
2544	1
2545	0
2546	2
2547	2
2548	2
2549	0
2550	0
2551	2
2552	1
2553	0
2554	0
2555	0
2556	0
2557	0
2558	0
2559	1
2560	0
2561	1
2562	1
2563	1
2564	1
2565	1
2566	0
2567	0
2568	0
2569	0
2570	2
2571	1
2572	0
2573	3
2574	2
2575	1
2576	1
2577	2
2578	0
2579	1
2580	1
2581	1
2582	2
2583	0
2584	0
2585	0
2586	0
2587	0
2588	1
2589	1
2590	1
2591	1
2592	0
2593	0
2594	1
2595	1
2596	0
2597	0
2598	0
2599	0
2600	0
2601	0
2602	0
2603	0
2604	0
2605	0
2606	0
2607	2
2608	0
2609	0
2610	0
2611	0
2612	1
2613	0
2614	0
2615	0
2616	0
2617	1
2618	0
2619	1
2620	1
2621	0
2622	0
2623	1
2624	0
2625	0
2626	0
2627	3
2628	1
2629	2
2630	0
2631	0
2632	0
2633	0
2634	0
2635	1
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	0
2643	2
2644	1
2645	0
2646	2
2647	1
2648	0
2649	2
2650	2
2651	3
2652	4
2653	7
2654	1
2655	2
2656	10
2657	5
2658	8
2659	5
2660	10
2661	5
2662	6
2663	6
2664	5
2665	7
2666	13
2667	11
2668	7
2669	4
2670	4
2671	15
2672	4
2673	2
2674	1
2675	4
2676	5
2677	3
2678	4
2679	1
2680	2
2681	1
2682	0
2683	2
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	0
2728	0
2729	0
2730	0
2731	0
2732	1
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	0
2746	0
2747	1
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	1
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	0
2792	1
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	0
2804	0
2805	0
2806	0
2807	1
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0
2814	0
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	0
2824	0
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	1
2843	0
2844	0
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	1
2884	0
2885	0
2886	0
2887	1
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	1
2916	0
2917	0
2918	0
2919	0
2920	0
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	1
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	1
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
