Filename:  P:\FYS-1320-compton-data\145.mca
Description:  
TimeStamp:  03/09/2017 11:15:35

Calibration Information
Label:  Channel
Channel	Value
1261	2
1262	2
1263	0
1264	2
1265	2
1266	3
1267	3
1268	4
1269	2
1270	2
1271	2
1272	6
1273	7
1274	6
1275	8
1276	5
1277	5
1278	6
1279	2
1280	4
1281	5
1282	5
1283	4
1284	4
1285	4
1286	2
1287	1
1288	2
1289	1
1290	1
1291	0
1292	1
1293	0
1294	4
1295	1
1296	2
1297	1
1298	0
1299	2
1300	0
1301	2
1302	2
1303	4
1304	2
1305	3
1306	2
1307	2
1308	0
1309	0
1310	1
1311	0
1312	1
1313	2
1314	1
1315	1
1316	4
1317	0
1318	1
1319	3
1320	0
1321	1
1322	3
1323	2
1324	0
1325	1
1326	1
1327	1
1328	5
1329	2
1330	1
1331	0
1332	3
1333	2
1334	0
1335	2
1336	2
1337	1
1338	1
1339	2
1340	2
1341	1
1342	1
1343	1
1344	1
1345	3
1346	0
1347	5
1348	0
1349	0
1350	0
1351	0
1352	1
1353	2
1354	3
1355	0
1356	1
1357	3
1358	1
1359	2
1360	0
1361	0
1362	3
1363	4
1364	1
1365	0
1366	0
1367	1
1368	1
1369	0
1370	2
1371	0
1372	2
1373	1
1374	0
1375	0
1376	2
1377	1
1378	1
1379	1
1380	0
1381	0
1382	1
1383	3
1384	0
1385	2
1386	0
1387	0
1388	1
1389	1
1390	3
1391	2
1392	3
1393	1
1394	1
1395	1
1396	1
1397	2
1398	1
1399	0
1400	3
1401	1
1402	2
1403	2
1404	0
1405	1
1406	0
1407	0
1408	1
1409	2
1410	1
1411	3
1412	5
1413	8
1414	4
1415	3
1416	2
1417	8
1418	3
1419	8
1420	11
1421	16
1422	14
1423	9
1424	21
1425	19
1426	16
1427	26
1428	26
1429	20
1430	14
1431	11
1432	21
1433	21
1434	22
1435	29
1436	22
1437	22
1438	19
1439	25
1440	38
1441	32
1442	32
1443	48
1444	28
1445	27
1446	34
1447	23
1448	24
1449	14
1450	23
1451	11
1452	11
1453	13
1454	9
1455	3
1456	7
1457	5
1458	2
1459	1
1460	2
1461	1
1462	2
1463	3
1464	1
1465	1
1466	1
1467	0
1468	0
1469	0
1470	0
1471	1
1472	0
1473	2
1474	1
1475	0
1476	1
1477	1
1478	0
1479	0
1480	0
1481	0
1482	1
1483	2
1484	0
1485	2
1486	0
1487	1
1488	0
1489	0
1490	0
1491	1
1492	0
1493	0
1494	0
1495	0
1496	1
1497	0
1498	0
1499	0
1500	0
1501	3
1502	0
1503	0
1504	0
1505	0
1506	1
1507	0
1508	0
1509	1
1510	0
1511	0
1512	0
1513	1
1514	0
1515	2
1516	1
1517	0
1518	0
1519	0
1520	0
1521	1
1522	0
1523	2
1524	0
1525	0
1526	0
1527	1
1528	0
1529	0
1530	0
1531	0
1532	0
1533	1
1534	0
1535	0
1536	0
1537	0
1538	0
1539	1
1540	1
1541	3
1542	0
1543	2
1544	0
1545	0
1546	0
1547	1
1548	0
1549	1
1550	1
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	1
1559	1
1560	0
1561	0
1562	1
1563	1
1564	1
1565	0
1566	0
1567	2
1568	1
1569	0
1570	0
1571	0
1572	1
1573	1
1574	0
1575	0
1576	2
1577	1
1578	0
1579	0
1580	1
1581	1
1582	0
1583	2
1584	0
1585	1
1586	0
1587	2
1588	1
1589	1
1590	0
1591	1
1592	1
1593	3
1594	0
1595	0
1596	0
1597	1
1598	0
1599	1
1600	0
1601	0
1602	2
1603	2
1604	3
1605	1
1606	0
1607	1
1608	1
1609	1
1610	1
1611	1
1612	0
1613	0
1614	2
1615	1
1616	3
1617	2
1618	3
1619	1
1620	0
1621	4
1622	0
1623	4
1624	9
1625	2
1626	4
1627	9
1628	6
1629	4
1630	3
1631	10
1632	4
1633	7
1634	3
1635	8
1636	3
1637	2
1638	4
1639	2
1640	4
1641	2
1642	1
1643	2
1644	1
1645	2
1646	2
1647	1
1648	1
1649	2
1650	1
1651	0
1652	1
1653	1
1654	1
1655	1
1656	0
1657	2
1658	1
1659	0
1660	3
1661	2
1662	1
1663	1
1664	1
1665	5
1666	3
1667	4
1668	4
1669	0
1670	1
1671	5
1672	3
1673	0
1674	2
1675	2
1676	2
1677	2
1678	0
1679	3
1680	0
1681	1
1682	2
1683	3
1684	1
1685	2
1686	0
1687	4
1688	0
1689	1
1690	2
1691	1
1692	1
1693	2
1694	0
1695	1
1696	1
1697	1
1698	2
1699	1
1700	1
1701	1
1702	1
1703	2
1704	1
1705	0
1706	0
1707	1
1708	0
1709	1
1710	3
1711	0
1712	0
1713	2
1714	1
1715	1
1716	1
1717	2
1718	2
1719	2
1720	1
1721	1
1722	0
1723	0
1724	0
1725	1
1726	0
1727	1
1728	0
1729	1
1730	1
1731	0
1732	1
1733	1
1734	0
1735	2
1736	0
1737	0
1738	1
1739	0
1740	2
1741	0
1742	1
1743	1
1744	2
1745	1
1746	1
1747	1
1748	1
1749	1
1750	2
1751	0
1752	0
1753	2
1754	1
1755	1
1756	0
1757	0
1758	2
1759	0
1760	1
1761	1
1762	0
1763	0
1764	1
1765	0
1766	1
1767	2
1768	2
1769	1
1770	1
1771	2
1772	2
1773	2
1774	0
1775	0
1776	1
1777	1
1778	0
1779	3
1780	2
1781	1
1782	2
1783	0
1784	1
1785	1
1786	0
1787	0
1788	0
1789	1
1790	4
1791	2
1792	1
1793	3
1794	3
1795	2
1796	3
1797	3
1798	0
1799	1
1800	3
1801	2
1802	0
1803	5
1804	0
1805	4
1806	2
1807	1
1808	3
1809	1
1810	0
1811	3
1812	2
1813	2
1814	3
1815	2
1816	1
1817	2
1818	0
1819	2
1820	3
1821	0
1822	0
1823	2
1824	0
1825	3
1826	2
1827	2
1828	0
1829	1
1830	3
1831	2
1832	3
1833	1
1834	2
1835	1
1836	0
1837	3
1838	4
1839	2
1840	2
1841	2
1842	3
1843	4
1844	3
1845	2
1846	2
1847	3
1848	5
1849	2
1850	2
1851	3
1852	4
1853	2
1854	1
1855	4
1856	3
1857	4
1858	1
1859	3
1860	2
1861	5
1862	3
1863	2
1864	0
1865	3
1866	4
1867	2
1868	3
1869	4
1870	3
1871	4
1872	2
1873	3
1874	2
1875	3
1876	1
1877	3
1878	1
1879	1
1880	3
1881	1
1882	4
1883	4
1884	4
1885	4
1886	4
1887	5
1888	6
1889	1
1890	2
1891	2
1892	2
1893	7
1894	3
1895	2
1896	3
1897	3
1898	4
1899	2
1900	4
1901	4
1902	5
1903	5
1904	4
1905	3
1906	3
1907	3
1908	6
1909	4
1910	3
1911	2
1912	3
1913	5
1914	2
1915	2
1916	6
1917	1
1918	5
1919	4
1920	0
1921	3
1922	5
1923	3
1924	0
1925	3
1926	8
1927	4
1928	3
1929	2
1930	3
1931	3
1932	3
1933	1
1934	3
1935	5
1936	3
1937	3
1938	5
1939	4
1940	4
1941	1
1942	8
1943	4
1944	5
1945	4
1946	0
1947	3
1948	1
1949	3
1950	4
1951	2
1952	5
1953	2
1954	3
1955	6
1956	3
1957	4
1958	6
1959	3
1960	2
1961	4
1962	6
1963	5
1964	4
1965	2
1966	5
1967	6
1968	2
1969	8
1970	5
1971	4
1972	3
1973	3
1974	1
1975	2
1976	5
1977	3
1978	2
1979	2
1980	4
1981	5
1982	4
1983	2
1984	4
1985	3
1986	4
1987	4
1988	1
1989	6
1990	4
1991	4
1992	3
1993	3
1994	4
1995	4
1996	4
1997	3
1998	4
1999	5
2000	5
2001	5
2002	4
2003	3
2004	3
2005	2
2006	4
2007	7
2008	7
2009	4
2010	6
2011	1
2012	1
2013	6
2014	4
2015	8
2016	4
2017	9
2018	1
2019	4
2020	3
2021	5
2022	4
2023	10
2024	6
2025	2
2026	3
2027	8
2028	5
2029	6
2030	7
2031	1
2032	4
2033	5
2034	3
2035	10
2036	8
2037	6
2038	4
2039	11
2040	12
2041	4
2042	5
2043	9
2044	6
2045	5
2046	5
2047	10
2048	5
2049	5
2050	1
2051	3
2052	6
2053	4
2054	6
2055	7
2056	3
2057	6
2058	5
2059	4
2060	4
2061	4
2062	8
2063	6
2064	4
2065	10
2066	3
2067	9
2068	9
2069	9
2070	11
2071	7
2072	12
2073	6
2074	11
2075	7
2076	7
2077	11
2078	10
2079	5
2080	6
2081	5
2082	7
2083	9
2084	5
2085	9
2086	5
2087	10
2088	7
2089	8
2090	8
2091	9
2092	11
2093	11
2094	12
2095	8
2096	7
2097	10
2098	11
2099	8
2100	12
2101	7
2102	8
2103	12
2104	10
2105	11
2106	6
2107	13
2108	8
2109	12
2110	6
2111	10
2112	16
2113	9
2114	13
2115	8
2116	12
2117	4
2118	16
2119	11
2120	10
2121	17
2122	15
2123	16
2124	16
2125	12
2126	8
2127	17
2128	20
2129	15
2130	10
2131	12
2132	19
2133	11
2134	14
2135	12
2136	18
2137	16
2138	20
2139	14
2140	16
2141	15
2142	19
2143	25
2144	19
2145	25
2146	17
2147	19
2148	21
2149	21
2150	27
2151	21
2152	20
2153	17
2154	23
2155	18
2156	27
2157	29
2158	21
2159	24
2160	25
2161	33
2162	32
2163	33
2164	39
2165	21
2166	36
2167	38
2168	34
2169	32
2170	26
2171	34
2172	17
2173	43
2174	35
2175	41
2176	45
2177	44
2178	53
2179	40
2180	42
2181	53
2182	49
2183	48
2184	49
2185	50
2186	49
2187	47
2188	54
2189	45
2190	44
2191	66
2192	64
2193	40
2194	46
2195	52
2196	55
2197	51
2198	46
2199	62
2200	56
2201	37
2202	57
2203	54
2204	48
2205	57
2206	57
2207	50
2208	52
2209	52
2210	35
2211	50
2212	46
2213	50
2214	38
2215	45
2216	39
2217	34
2218	50
2219	43
2220	47
2221	36
2222	43
2223	39
2224	33
2225	32
2226	44
2227	39
2228	43
2229	38
2230	31
2231	34
2232	26
2233	27
2234	20
2235	24
2236	33
2237	31
2238	29
2239	30
2240	21
2241	23
2242	19
2243	23
2244	16
2245	23
2246	20
2247	25
2248	21
2249	26
2250	20
2251	20
2252	14
2253	19
2254	21
2255	22
2256	26
2257	15
2258	16
2259	19
2260	24
2261	23
2262	13
2263	9
2264	17
2265	13
2266	11
2267	12
2268	23
2269	9
2270	18
2271	15
2272	11
2273	10
2274	16
2275	19
2276	12
2277	9
2278	22
2279	9
2280	15
2281	10
2282	9
2283	10
2284	5
2285	18
2286	6
2287	14
2288	7
2289	9
2290	8
2291	10
2292	10
2293	9
2294	5
2295	12
2296	9
2297	12
2298	9
2299	8
2300	13
2301	9
2302	3
2303	8
2304	7
2305	7
2306	8
2307	7
2308	9
2309	8
2310	8
2311	5
2312	1
2313	9
2314	5
2315	5
2316	2
2317	5
2318	5
2319	8
2320	5
2321	6
2322	6
2323	4
2324	1
2325	4
2326	4
2327	2
2328	4
2329	7
2330	8
2331	4
2332	7
2333	5
2334	3
2335	2
2336	0
2337	5
2338	4
2339	2
2340	3
2341	4
2342	5
2343	3
2344	4
2345	2
2346	6
2347	5
2348	1
2349	3
2350	6
2351	7
2352	0
2353	2
2354	9
2355	3
2356	4
2357	3
2358	2
2359	2
2360	4
2361	1
2362	7
2363	5
2364	0
2365	5
2366	3
2367	3
2368	3
2369	0
2370	1
2371	2
2372	4
2373	5
2374	4
2375	2
2376	4
2377	5
2378	4
2379	3
2380	2
2381	2
2382	0
2383	5
2384	2
2385	2
2386	3
2387	3
2388	2
2389	1
2390	2
2391	0
2392	1
2393	1
2394	6
2395	3
2396	2
2397	3
2398	2
2399	0
2400	3
2401	0
2402	1
2403	1
2404	3
2405	3
2406	2
2407	2
2408	4
2409	2
2410	3
2411	1
2412	0
2413	0
2414	1
2415	2
2416	2
2417	2
2418	1
2419	3
2420	4
2421	2
2422	1
2423	3
2424	0
2425	2
2426	6
2427	1
2428	0
2429	0
2430	2
2431	0
2432	3
2433	3
2434	0
2435	0
2436	0
2437	2
2438	2
2439	1
2440	1
2441	2
2442	4
2443	4
2444	1
2445	5
2446	1
2447	1
2448	2
2449	1
2450	0
2451	0
2452	2
2453	1
2454	2
2455	1
2456	0
2457	1
2458	0
2459	2
2460	0
2461	2
2462	2
2463	1
2464	0
2465	1
2466	1
2467	1
2468	1
2469	0
2470	2
2471	0
2472	1
2473	0
2474	2
2475	0
2476	1
2477	1
2478	0
2479	0
2480	0
2481	0
2482	1
2483	1
2484	0
2485	1
2486	1
2487	0
2488	1
2489	1
2490	1
2491	1
2492	0
2493	1
2494	1
2495	1
2496	1
2497	0
2498	1
2499	0
2500	0
2501	0
2502	0
2503	1
2504	1
2505	0
2506	1
2507	0
2508	1
2509	0
2510	0
2511	0
2512	1
2513	0
2514	1
2515	0
2516	1
2517	1
2518	0
2519	0
2520	1
2521	1
2522	0
2523	0
2524	0
2525	0
2526	1
2527	1
2528	0
2529	0
2530	0
2531	2
2532	2
2533	0
2534	1
2535	0
2536	2
2537	1
2538	0
2539	0
2540	0
2541	0
2542	0
2543	0
2544	0
2545	1
2546	1
2547	0
2548	0
2549	1
2550	1
2551	0
2552	0
2553	1
2554	2
2555	0
2556	0
2557	0
2558	0
2559	0
2560	0
2561	0
2562	2
2563	1
2564	0
2565	2
2566	0
2567	1
2568	0
2569	1
2570	0
2571	1
2572	0
2573	0
2574	0
2575	1
2576	0
2577	0
2578	0
2579	0
2580	0
2581	0
2582	0
2583	0
2584	0
2585	0
2586	1
2587	0
2588	0
2589	0
2590	0
2591	0
2592	1
2593	0
2594	0
2595	0
2596	1
2597	0
2598	0
2599	0
2600	0
2601	1
2602	0
2603	0
2604	0
2605	0
2606	0
2607	0
2608	0
2609	0
2610	0
2611	1
2612	0
2613	1
2614	0
2615	0
2616	0
2617	0
2618	0
2619	0
2620	0
2621	0
2622	1
2623	0
2624	0
2625	0
2626	0
2627	0
2628	0
2629	0
2630	0
2631	0
2632	0
2633	0
2634	0
2635	0
2636	0
2637	0
2638	0
2639	0
2640	1
2641	0
2642	0
2643	1
2644	1
2645	1
2646	0
2647	2
2648	0
2649	0
2650	0
2651	0
2652	1
2653	1
2654	3
2655	2
2656	5
2657	2
2658	4
2659	1
2660	2
2661	4
2662	1
2663	5
2664	2
2665	1
2666	5
2667	3
2668	5
2669	5
2670	3
2671	7
2672	3
2673	4
2674	4
2675	3
2676	0
2677	1
2678	0
2679	0
2680	2
2681	0
2682	1
2683	0
2684	0
2685	0
2686	2
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	1
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	1
2728	1
2729	0
2730	0
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	0
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	1
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	0
2782	1
2783	0
2784	0
2785	0
2786	0
2787	1
2788	0
2789	1
2790	0
2791	0
2792	0
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	0
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0
2814	0
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	0
2824	0
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
2831	1
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	1
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	0
2887	0
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	0
2919	0
2920	0
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	0
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	1
2955	0
2956	0
2957	0
