Filename:  P:\FYS-1320-compton-data\155.mca
Description:  
TimeStamp:  03/09/2017 11:03:33

Calibration Information
Label:  Channel
Channel	Value
1261	2
1262	1
1263	0
1264	1
1265	1
1266	2
1267	1
1268	4
1269	3
1270	5
1271	3
1272	2
1273	6
1274	7
1275	6
1276	5
1277	6
1278	3
1279	5
1280	4
1281	1
1282	3
1283	5
1284	5
1285	3
1286	2
1287	1
1288	1
1289	2
1290	1
1291	1
1292	1
1293	1
1294	1
1295	0
1296	1
1297	1
1298	2
1299	0
1300	1
1301	1
1302	3
1303	2
1304	0
1305	0
1306	2
1307	1
1308	2
1309	1
1310	2
1311	1
1312	2
1313	1
1314	1
1315	0
1316	1
1317	2
1318	0
1319	1
1320	0
1321	1
1322	0
1323	1
1324	3
1325	1
1326	1
1327	2
1328	1
1329	1
1330	0
1331	3
1332	3
1333	0
1334	0
1335	0
1336	0
1337	0
1338	2
1339	0
1340	1
1341	0
1342	1
1343	1
1344	2
1345	0
1346	2
1347	2
1348	0
1349	2
1350	0
1351	2
1352	1
1353	1
1354	1
1355	0
1356	0
1357	1
1358	1
1359	0
1360	4
1361	1
1362	2
1363	0
1364	0
1365	1
1366	0
1367	0
1368	1
1369	1
1370	0
1371	0
1372	0
1373	0
1374	0
1375	2
1376	0
1377	0
1378	0
1379	3
1380	0
1381	0
1382	1
1383	2
1384	1
1385	2
1386	1
1387	2
1388	2
1389	1
1390	1
1391	0
1392	2
1393	1
1394	1
1395	3
1396	1
1397	1
1398	1
1399	2
1400	0
1401	1
1402	2
1403	0
1404	1
1405	0
1406	0
1407	0
1408	2
1409	3
1410	2
1411	0
1412	1
1413	2
1414	4
1415	4
1416	5
1417	8
1418	6
1419	7
1420	9
1421	10
1422	13
1423	11
1424	19
1425	19
1426	16
1427	10
1428	19
1429	21
1430	17
1431	15
1432	22
1433	16
1434	27
1435	14
1436	15
1437	31
1438	26
1439	18
1440	24
1441	28
1442	34
1443	31
1444	22
1445	25
1446	22
1447	30
1448	28
1449	20
1450	17
1451	10
1452	18
1453	11
1454	12
1455	6
1456	4
1457	3
1458	1
1459	3
1460	1
1461	2
1462	0
1463	2
1464	1
1465	3
1466	0
1467	0
1468	0
1469	0
1470	1
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0
1477	0
1478	1
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	0
1486	0
1487	1
1488	1
1489	2
1490	0
1491	0
1492	0
1493	1
1494	0
1495	0
1496	0
1497	0
1498	1
1499	1
1500	3
1501	1
1502	0
1503	0
1504	0
1505	1
1506	0
1507	0
1508	0
1509	1
1510	0
1511	1
1512	1
1513	0
1514	2
1515	0
1516	1
1517	2
1518	1
1519	1
1520	0
1521	0
1522	1
1523	0
1524	0
1525	0
1526	1
1527	1
1528	0
1529	0
1530	1
1531	0
1532	0
1533	1
1534	0
1535	1
1536	0
1537	1
1538	0
1539	0
1540	1
1541	1
1542	1
1543	0
1544	0
1545	0
1546	0
1547	0
1548	0
1549	1
1550	1
1551	0
1552	0
1553	1
1554	1
1555	0
1556	0
1557	0
1558	0
1559	1
1560	1
1561	0
1562	0
1563	2
1564	1
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	1
1580	0
1581	0
1582	1
1583	0
1584	1
1585	0
1586	0
1587	0
1588	0
1589	1
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	1
1598	0
1599	0
1600	0
1601	1
1602	1
1603	2
1604	0
1605	1
1606	0
1607	2
1608	1
1609	2
1610	1
1611	2
1612	0
1613	2
1614	2
1615	1
1616	0
1617	2
1618	1
1619	2
1620	1
1621	4
1622	3
1623	5
1624	6
1625	6
1626	9
1627	2
1628	5
1629	3
1630	5
1631	6
1632	12
1633	6
1634	8
1635	5
1636	1
1637	6
1638	6
1639	1
1640	1
1641	1
1642	2
1643	2
1644	0
1645	0
1646	0
1647	1
1648	2
1649	2
1650	2
1651	0
1652	0
1653	2
1654	1
1655	1
1656	1
1657	0
1658	0
1659	3
1660	4
1661	1
1662	3
1663	3
1664	1
1665	3
1666	3
1667	1
1668	2
1669	2
1670	2
1671	1
1672	2
1673	2
1674	6
1675	1
1676	1
1677	2
1678	1
1679	2
1680	2
1681	2
1682	0
1683	0
1684	2
1685	1
1686	0
1687	1
1688	0
1689	0
1690	0
1691	0
1692	0
1693	3
1694	1
1695	0
1696	1
1697	0
1698	4
1699	0
1700	3
1701	2
1702	0
1703	1
1704	1
1705	1
1706	0
1707	0
1708	0
1709	0
1710	1
1711	3
1712	1
1713	0
1714	0
1715	0
1716	2
1717	3
1718	1
1719	2
1720	1
1721	0
1722	0
1723	0
1724	2
1725	0
1726	0
1727	1
1728	0
1729	1
1730	0
1731	1
1732	2
1733	0
1734	2
1735	4
1736	0
1737	1
1738	2
1739	1
1740	2
1741	2
1742	0
1743	1
1744	0
1745	2
1746	1
1747	2
1748	2
1749	1
1750	1
1751	0
1752	2
1753	0
1754	1
1755	1
1756	2
1757	1
1758	0
1759	1
1760	0
1761	0
1762	1
1763	1
1764	1
1765	1
1766	1
1767	1
1768	2
1769	2
1770	3
1771	3
1772	3
1773	4
1774	1
1775	0
1776	0
1777	0
1778	1
1779	0
1780	0
1781	1
1782	1
1783	0
1784	0
1785	1
1786	3
1787	4
1788	1
1789	2
1790	1
1791	3
1792	0
1793	3
1794	3
1795	3
1796	0
1797	4
1798	2
1799	1
1800	2
1801	3
1802	2
1803	3
1804	1
1805	1
1806	4
1807	1
1808	3
1809	0
1810	2
1811	0
1812	2
1813	1
1814	0
1815	1
1816	1
1817	1
1818	2
1819	2
1820	3
1821	5
1822	1
1823	2
1824	4
1825	1
1826	4
1827	1
1828	1
1829	0
1830	3
1831	1
1832	5
1833	2
1834	2
1835	2
1836	3
1837	3
1838	2
1839	3
1840	2
1841	2
1842	0
1843	4
1844	1
1845	0
1846	2
1847	3
1848	3
1849	1
1850	4
1851	4
1852	1
1853	4
1854	0
1855	7
1856	3
1857	2
1858	1
1859	2
1860	3
1861	1
1862	5
1863	3
1864	0
1865	1
1866	1
1867	4
1868	1
1869	1
1870	3
1871	2
1872	3
1873	2
1874	2
1875	6
1876	6
1877	4
1878	1
1879	3
1880	6
1881	4
1882	3
1883	2
1884	5
1885	1
1886	5
1887	3
1888	2
1889	1
1890	2
1891	7
1892	3
1893	3
1894	3
1895	2
1896	3
1897	5
1898	3
1899	5
1900	7
1901	2
1902	2
1903	1
1904	1
1905	1
1906	3
1907	2
1908	6
1909	1
1910	3
1911	1
1912	1
1913	3
1914	5
1915	5
1916	4
1917	8
1918	2
1919	5
1920	6
1921	5
1922	5
1923	3
1924	4
1925	3
1926	6
1927	1
1928	5
1929	3
1930	2
1931	4
1932	3
1933	8
1934	5
1935	1
1936	4
1937	3
1938	3
1939	3
1940	5
1941	1
1942	6
1943	2
1944	4
1945	4
1946	5
1947	4
1948	0
1949	6
1950	4
1951	1
1952	3
1953	1
1954	1
1955	1
1956	3
1957	3
1958	3
1959	4
1960	3
1961	7
1962	4
1963	4
1964	0
1965	2
1966	8
1967	2
1968	6
1969	3
1970	4
1971	8
1972	5
1973	3
1974	4
1975	5
1976	4
1977	6
1978	3
1979	8
1980	4
1981	3
1982	2
1983	2
1984	4
1985	4
1986	4
1987	3
1988	4
1989	6
1990	5
1991	4
1992	3
1993	6
1994	5
1995	4
1996	4
1997	2
1998	6
1999	7
2000	4
2001	6
2002	2
2003	4
2004	4
2005	4
2006	7
2007	5
2008	0
2009	2
2010	2
2011	6
2012	7
2013	5
2014	3
2015	5
2016	7
2017	5
2018	7
2019	2
2020	5
2021	6
2022	4
2023	4
2024	6
2025	6
2026	4
2027	10
2028	5
2029	5
2030	3
2031	10
2032	6
2033	6
2034	7
2035	6
2036	6
2037	4
2038	4
2039	7
2040	8
2041	5
2042	3
2043	6
2044	5
2045	5
2046	13
2047	12
2048	6
2049	1
2050	5
2051	8
2052	9
2053	3
2054	5
2055	6
2056	9
2057	9
2058	12
2059	6
2060	7
2061	5
2062	13
2063	8
2064	6
2065	5
2066	7
2067	7
2068	5
2069	4
2070	5
2071	6
2072	8
2073	12
2074	7
2075	5
2076	7
2077	5
2078	9
2079	4
2080	6
2081	10
2082	12
2083	8
2084	16
2085	6
2086	12
2087	13
2088	7
2089	11
2090	6
2091	9
2092	15
2093	9
2094	12
2095	13
2096	19
2097	15
2098	6
2099	12
2100	13
2101	13
2102	12
2103	10
2104	10
2105	19
2106	15
2107	16
2108	16
2109	13
2110	11
2111	14
2112	19
2113	11
2114	11
2115	14
2116	14
2117	12
2118	23
2119	14
2120	17
2121	16
2122	17
2123	13
2124	18
2125	14
2126	26
2127	21
2128	16
2129	16
2130	25
2131	18
2132	22
2133	17
2134	36
2135	24
2136	26
2137	23
2138	35
2139	28
2140	12
2141	19
2142	25
2143	29
2144	25
2145	25
2146	25
2147	25
2148	24
2149	20
2150	27
2151	35
2152	35
2153	32
2154	39
2155	36
2156	33
2157	32
2158	41
2159	34
2160	38
2161	40
2162	40
2163	46
2164	42
2165	42
2166	52
2167	42
2168	48
2169	53
2170	52
2171	57
2172	51
2173	52
2174	68
2175	58
2176	53
2177	67
2178	60
2179	62
2180	66
2181	50
2182	61
2183	63
2184	62
2185	63
2186	45
2187	43
2188	52
2189	52
2190	57
2191	38
2192	45
2193	48
2194	54
2195	54
2196	59
2197	44
2198	46
2199	50
2200	48
2201	45
2202	44
2203	44
2204	59
2205	34
2206	41
2207	28
2208	39
2209	34
2210	29
2211	43
2212	27
2213	32
2214	39
2215	23
2216	37
2217	32
2218	37
2219	28
2220	25
2221	28
2222	27
2223	23
2224	28
2225	22
2226	29
2227	31
2228	21
2229	28
2230	23
2231	19
2232	23
2233	24
2234	12
2235	19
2236	24
2237	14
2238	18
2239	16
2240	16
2241	14
2242	15
2243	20
2244	16
2245	14
2246	17
2247	18
2248	21
2249	21
2250	11
2251	18
2252	15
2253	18
2254	10
2255	8
2256	18
2257	11
2258	8
2259	6
2260	19
2261	16
2262	10
2263	12
2264	6
2265	9
2266	7
2267	17
2268	10
2269	5
2270	11
2271	10
2272	13
2273	5
2274	7
2275	11
2276	9
2277	6
2278	0
2279	10
2280	6
2281	10
2282	10
2283	7
2284	7
2285	7
2286	4
2287	8
2288	11
2289	7
2290	12
2291	3
2292	8
2293	12
2294	3
2295	4
2296	5
2297	6
2298	6
2299	10
2300	7
2301	5
2302	5
2303	3
2304	4
2305	3
2306	4
2307	3
2308	4
2309	1
2310	3
2311	5
2312	6
2313	5
2314	4
2315	4
2316	3
2317	1
2318	1
2319	5
2320	5
2321	6
2322	6
2323	0
2324	1
2325	6
2326	1
2327	4
2328	2
2329	4
2330	1
2331	1
2332	3
2333	1
2334	1
2335	4
2336	3
2337	6
2338	4
2339	3
2340	3
2341	3
2342	4
2343	6
2344	6
2345	4
2346	2
2347	2
2348	2
2349	1
2350	0
2351	2
2352	2
2353	2
2354	2
2355	4
2356	2
2357	2
2358	1
2359	1
2360	2
2361	1
2362	5
2363	1
2364	2
2365	2
2366	1
2367	2
2368	2
2369	1
2370	2
2371	1
2372	3
2373	1
2374	2
2375	1
2376	2
2377	3
2378	3
2379	3
2380	2
2381	2
2382	3
2383	3
2384	1
2385	1
2386	1
2387	2
2388	0
2389	0
2390	2
2391	1
2392	1
2393	0
2394	0
2395	2
2396	2
2397	1
2398	1
2399	1
2400	1
2401	4
2402	1
2403	1
2404	3
2405	1
2406	4
2407	3
2408	1
2409	0
2410	1
2411	0
2412	0
2413	1
2414	2
2415	0
2416	0
2417	0
2418	1
2419	3
2420	0
2421	2
2422	0
2423	0
2424	1
2425	1
2426	1
2427	1
2428	3
2429	2
2430	1
2431	1
2432	0
2433	1
2434	1
2435	3
2436	2
2437	1
2438	2
2439	1
2440	3
2441	0
2442	1
2443	1
2444	3
2445	0
2446	0
2447	0
2448	1
2449	2
2450	0
2451	0
2452	1
2453	1
2454	0
2455	2
2456	1
2457	0
2458	0
2459	1
2460	0
2461	1
2462	4
2463	0
2464	1
2465	0
2466	0
2467	0
2468	2
2469	3
2470	1
2471	1
2472	0
2473	0
2474	1
2475	0
2476	1
2477	1
2478	0
2479	0
2480	1
2481	0
2482	0
2483	2
2484	1
2485	1
2486	2
2487	1
2488	1
2489	0
2490	1
2491	0
2492	2
2493	2
2494	0
2495	0
2496	4
2497	0
2498	1
2499	1
2500	0
2501	2
2502	1
2503	1
2504	1
2505	0
2506	2
2507	0
2508	0
2509	1
2510	0
2511	0
2512	1
2513	1
2514	0
2515	0
2516	0
2517	1
2518	1
2519	1
2520	1
2521	1
2522	0
2523	1
2524	0
2525	0
2526	0
2527	0
2528	0
2529	0
2530	0
2531	0
2532	0
2533	0
2534	0
2535	0
2536	0
2537	0
2538	0
2539	2
2540	0
2541	1
2542	0
2543	1
2544	0
2545	0
2546	0
2547	0
2548	0
2549	0
2550	0
2551	0
2552	1
2553	0
2554	0
2555	0
2556	0
2557	0
2558	0
2559	0
2560	0
2561	0
2562	0
2563	0
2564	0
2565	0
2566	0
2567	0
2568	0
2569	0
2570	1
2571	0
2572	0
2573	0
2574	0
2575	0
2576	0
2577	0
2578	1
2579	0
2580	0
2581	1
2582	3
2583	0
2584	0
2585	1
2586	0
2587	0
2588	1
2589	0
2590	0
2591	0
2592	0
2593	1
2594	0
2595	0
2596	0
2597	0
2598	0
2599	1
2600	0
2601	0
2602	0
2603	0
2604	0
2605	0
2606	0
2607	1
2608	1
2609	0
2610	0
2611	1
2612	0
2613	0
2614	0
2615	0
2616	1
2617	0
2618	0
2619	0
2620	0
2621	0
2622	0
2623	0
2624	0
2625	0
2626	0
2627	0
2628	0
2629	0
2630	0
2631	0
2632	0
2633	0
2634	0
2635	0
2636	0
2637	0
2638	2
2639	0
2640	0
2641	1
2642	1
2643	0
2644	0
2645	0
2646	1
2647	3
2648	0
2649	2
2650	0
2651	0
2652	0
2653	0
2654	0
2655	0
2656	3
2657	1
2658	5
2659	2
2660	1
2661	5
2662	4
2663	4
2664	5
2665	5
2666	6
2667	1
2668	1
2669	5
2670	8
2671	0
2672	2
2673	2
2674	0
2675	2
2676	4
2677	1
2678	0
2679	0
2680	1
2681	0
2682	0
2683	0
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	0
2728	0
2729	0
2730	0
2731	0
2732	0
2733	1
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	1
2741	0
2742	0
2743	0
2744	0
2745	1
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	0
2792	0
2793	1
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	2
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	1
2813	0
2814	0
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	0
2824	0
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	1
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	1
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	0
2887	0
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	1
2918	0
2919	0
2920	0
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	0
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
